Κωδικός,Ονομασία,Ποσό 1,Ποσό 2,Ποσό 3
1047-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Προστασίας του Πολίτη  οι οποίες υπάγονται στον Υπουργό/Αναπληρωτές Υπουργούς/ Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο",29.790.000,,
21,"Παροχές σε εργαζομένους",29.790.000,,
1047-701-0000000,"Δαπάνες μεταναστευτικών ροών του Υπουργείου Προστασίας του Πολίτη",18.152.000,,
21,"Παροχές σε εργαζομένους",680.000,,
22,"Κοινωνικές παροχές",7.000.000,,
24,"Αγορές αγαθών και υπηρεσιών 10.472.000 STOP Σύνολο:",2.365.481.000,,
1047-203-0000000,"Γενική Γραμματεία Μεταναστευτικής Πολιτικής  Υποδοχής και Ασύλου",1.000.000,,
29,"Πιστώσεις υπό κατανομή",1.000.000,,
1047-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Προστασίας του Πολίτη  οι οποίες υπάγονται στον Υπουργό/Αναπληρωτές Υπουργούς/ Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο",4.000.000,,
29,"Πιστώσεις υπό κατανομή 4.000.000 STOP Σύνολο:",5.000.000,,
1047-203-0000000,"Γενική Γραμματεία Μεταναστευτικής Πολιτικής  Υποδοχής και Ασύλου",30.000.000,,
29,"Πιστώσεις υπό κατανομή",30.000.000,,
1047-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Προστασίας του Πολίτη  οι οποίες υπάγονται στον Υπουργό/Αναπληρωτές Υπουργούς/ Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο",70.000.000,,
21,"Παροχές σε εργαζομένους",21.155.000,,
23,"Μεταβιβάσεις",82.421.000,,
24,"Αγορές αγαθών και υπηρεσιών",11.437.000,,
25,"Επιδοτήσεις",15.000.000,,
1053-101-0000000,"Γραφεία Υπουργού  Αναπληρωτών Υπουργών  Υφυπουργών  Γενικών και Ειδικών Γραμματέων  Αναπληρωτών Γενικών Γραμματέων και Υπηρεσιακού Γραμματέα του Υπουργείου Ψηφιακής Διακυβέρνησης",1.794.000,,
21,"Παροχές σε εργαζομένους",1.379.000,,
24,"Αγορές αγαθών και υπηρεσιών",400.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",15.000,,
1053-201-0000000,"Γενική Γραμματεία Τηλεπικοινωνιών και Ταχυδρομείων",27.617.000,,
21,"Παροχές σε εργαζομένους",1.383.000,,
23,"Μεταβιβάσεις",11.126.000,,
24,"Αγορές αγαθών και υπηρεσιών",100.000,,
25,"Επιδοτήσεις",15.000.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",8.000,,
1053-202-0000000,"Γενική Γραμματεία Πληροφοριακών Συστημάτων Δημόσιας Διοίκησης",87.720.000,,
21,"Παροχές σε εργαζομένους",11.657.000,,
23,"Μεταβιβάσεις",67.004.000,,
24,"Αγορές αγαθών και υπηρεσιών",7.066.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",1.993.000,,
1053-203-0000000,"Γενική Γραμματεία Ψηφιακής Διακυβέρνησης και Απλούστευσης Διαδικασιών",3.764.000,,
21,"Παροχές σε εργαζομένους",1.937.000,,
24,"Αγορές αγαθών και υπηρεσιών",1.777.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",50.000,,
1053-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Ψηφιακής Διακυβέρνησης  οι οποίες υπάγονται στον Υπουργό/Αναπληρωτές Υπουργούς/ Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο",11.384.000,,
21,"Παροχές σε εργαζομένους",4.799.000,,
23,"Μεταβιβάσεις",4.291.000,,
24,"Αγορές αγαθών και υπηρεσιών",2.094.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων 200.000 STOP Σύνολο:",132.279.000,,
1053-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Ψηφιακής Διακυβέρνησης  οι οποίες υπάγονται στον Υπουργό/Αναπληρωτές Υπουργούς/ Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο",10.000.000,,
29,"Πιστώσεις υπό κατανομή 10.000.000 STOP Σύνολο:",10.000.000,,
1053-501-0000000,"Λοιπές μονάδες/αυτοτελείς μονάδες του Υπουργείου Ψηφιακής Διακυβέρνησης  οι οποίες υπάγονται στον Υπουργό/Αναπληρωτές Υπουργούς/ Υφυπουργούς/Υπηρεσιακό Γραμματέα ή λειτουργούν στο Υπουργείο",50.000.000,,
21,"Παροχές σε εργαζομένους",16.621.000,,
24,"Αγορές αγαθών και υπηρεσιών",3.215.000,,
1901-101-0000000,"Γραφείο Συντονιστή της Αποκεντρωμένης Διοίκησης Αττικής",123.000,,
21,"Παροχές σε εργαζομένους",105.000,,
24,"Αγορές αγαθών και υπηρεσιών",18.000,,
1901-501-0000000,"Λοιπές αυτοτελείς μονάδες της Αποκεντρωμένης Διοίκησης Αττικής  οι οποίες υπάγονται στο Συντονιστή ή λειτουργούν στην Αποκεντρωμένη Διοίκηση",704.000,,
21,"Παροχές σε εργαζομένους",610.000,,
24,"Αγορές αγαθών και υπηρεσιών",94.000,,
1901-999-0100000,"Γενική Διεύθυνση Χωρικής και Περιβαλλοντικής Πολιτικής της Αποκεντρωμένης Διοίκησης Αττικής",2.311.000,,
21,"Παροχές σε εργαζομένους",1.999.000,,
24,"Αγορές αγαθών και υπηρεσιών",292.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1901-999-0200000,"Γενική Διεύθυνση Δασών και Αγροτικών Υποθέσεων της Αποκεντρωμένης Διοίκησης Αττικής",6.739.000,,
21,"Παροχές σε εργαζομένους",5.758.000,,
24,"Αγορές αγαθών και υπηρεσιών",981.000,,
1901-999-0300000,"Γενική Διεύθυνση Οικονομικών Υπηρεσιών και Διοικητικής Υποστήριξης της Αποκεντρωμένης Διοίκησης Αττικής",3.690.000,,
21,"Παροχές σε εργαζομένους",2.762.000,,
24,"Αγορές αγαθών και υπηρεσιών",928.000,,
1901-999-0400000,"Γενική Διεύθυνση Αστικής Κατάστασης  Μετανάστευσης και Κοινωφελών Περιουσιών της Αποκεντρωμένης Διοίκησης Αττικής",6.289.000,,
21,"Παροχές σε εργαζομένους",5.387.000,,
21,"Παροχές σε εργαζομένους",24.494.000,,
1902-101-0000000,"Γραφείο Συντονιστή της Αποκεντρωμένης Διοίκησης Θεσσαλίας-Στερεάς Ελλάδας",106.000,,
21,"Παροχές σε εργαζομένους",76.000,,
24,"Αγορές αγαθών και υπηρεσιών",30.000,,
1902-501-0000000,"Λοιπές αυτοτελείς μονάδες της Αποκεντρωμένης Διοίκησης Θεσσαλίας-Στερεάς Ελλάδας  οι οποίες υπάγονται στο Συντονιστή ή λειτουργούν στην Αποκεντρωμένη Διοίκηση",224.000,,
21,"Παροχές σε εργαζομένους",209.000,,
24,"Αγορές αγαθών και υπηρεσιών",15.000,,
1902-999-0100000,"Γενική Διεύθυνση Χωρικής και Περιβαλλοντικής Πολιτικής της Αποκεντρωμένης Διοίκησης Θεσσαλίας- Στερεάς Ελλάδας",2.746.000,,
21,"Παροχές σε εργαζομένους",2.510.000,,
24,"Αγορές αγαθών και υπηρεσιών",236.000,,
1902-999-0200000,"Γενική Διεύθυνση Δασών και Αγροτικών Υποθέσεων της Αποκεντρωμένης Διοίκησης Θεσσαλίας-Στερεάς Ελλάδας",17.392.000,,
21,"Παροχές σε εργαζομένους",16.011.000,,
24,"Αγορές αγαθών και υπηρεσιών",1.381.000,,
1902-999-0300000,"Γενική Διεύθυνση Εσωτερικής Λειτουργίας της Αποκεντρωμένης Διοίκησης Θεσσαλίας-Στερεάς Ελλάδας",7.016.000,,
21,"Παροχές σε εργαζομένους",5.688.000,,
21,"Παροχές σε εργαζομένους",16.540.000,,
24,"Αγορές αγαθών και υπηρεσιών",2.342.000,,
1903-101-0000000,"Γραφείο Συντονιστή της Αποκεντρωμένης Διοίκησης Ηπείρου-Δυτικής Μακεδονίας",92.000,,
21,"Παροχές σε εργαζομένους",52.000,,
24,"Αγορές αγαθών και υπηρεσιών",40.000,,
1903-501-0000000,"Λοιπές αυτοτελείς μονάδες της Αποκεντρωμένης Διοίκησης Ηπείρου-Δυτικής Μακεδονίας  οι οποίες υπάγονται στο Συντονιστή ή λειτουργούν στην Αποκεντρωμένη Διοίκηση",666.000,,
21,"Παροχές σε εργαζομένους",614.000,,
24,"Αγορές αγαθών και υπηρεσιών",52.000,,
1903-999-0100000,"Γενική Διεύθυνση Χωρικής και Περιβαλλοντικής Πολιτικής της Αποκεντρωμένης Διοίκησης Ηπείρου- Δυτικής Μακεδονίας",2.009.000,,
21,"Παροχές σε εργαζομένους",1.848.000,,
24,"Αγορές αγαθών και υπηρεσιών",161.000,,
1903-999-0200000,"Γενική Διεύθυνση Δασών και Αγροτικών Υποθέσεων της Αποκεντρωμένης Διοίκησης Ηπείρου-Δυτικής Μακεδονίας",9.790.000,,
21,"Παροχές σε εργαζομένους",8.631.000,,
24,"Αγορές αγαθών και υπηρεσιών",1.159.000,,
1903-999-0300000,"Γενική Διεύθυνση Εσωτερικής Λειτουργίας της Αποκεντρωμένης Διοίκησης Ηπείρου-Δυτικής Μακεδονίας",6.380.000,,
