Κωδικός,Ονομασία,Ποσό 1,Ποσό 2,Ποσό 3
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-0600100,"Υπηρεσία Προστασίας Προέδρου της Δημοκρατίας",150.000,,
24,"Αγορές αγαθών και υπηρεσιών",130.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-0600200,"Υπηρεσία Προστασίας Προέδρου της Κυβέρνησης",330.000,,
24,"Αγορές αγαθών και υπηρεσιών",300.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-0600300,"Υπηρεσία Ασφαλείας Βουλής των Ελλήνων",80.000,,
24,"Αγορές αγαθών και υπηρεσιών",50.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-0600400,"Υπηρεσία Ασφαλείας Μελών της Κυβέρνησης και Πολιτικών Προσώπων",630.000,,
24,"Αγορές αγαθών και υπηρεσιών",600.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-0600500,"Υπηρεσία Προστασίας Αλλοδαπών Αξιωματούχων και Ευπαθών Στόχων",330.000,,
24,"Αγορές αγαθών και υπηρεσιών",300.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-0700000,"Αστυνομική Ακαδημία",2.250.000,,
24,"Αγορές αγαθών και υπηρεσιών",2.200.000,,
31,"Πάγια περιουσιακά στοιχεία",50.000,,
1057-201-0700100,"Σχολή Αστυφυλάκων Ελληνικής Αστυνομίας",2.130.000,,
24,"Αγορές αγαθών και υπηρεσιών",2.100.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-0700200,"Σχολή Αξιωματικών Ελληνικής Αστυνομίας",420.000,,
24,"Αγορές αγαθών και υπηρεσιών",400.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-0700300,"Σχολή Μετεκπαίδευσης και Επιμόρφωσης Ελληνικής Αστυνομίας",220.000,,
24,"Αγορές αγαθών και υπηρεσιών",200.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-0700400,"Σχολή Εθνικής Ασφαλείας",50.000,,
24,"Αγορές αγαθών και υπηρεσιών",30.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-0800100,"Διεύθυνση Ασφάλειας Αττικής",1.820.000,,
24,"Αγορές αγαθών και υπηρεσιών",1.770.000,,
31,"Πάγια περιουσιακά στοιχεία",50.000,,
1057-201-0800200,"Διεύθυνση Αστυνομίας Αθηνών",5.550.000,,
24,"Αγορές αγαθών και υπηρεσιών",5.500.000,,
31,"Πάγια περιουσιακά στοιχεία",50.000,,
1057-201-0800300,"Διεύθυνση Αστυνομίας Πειραιώς",1.220.000,,
24,"Αγορές αγαθών και υπηρεσιών",1.200.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-0800400,"Διεύθυνση Αστυνομίας Δυτικής Αττικής",1.580.000,,
24,"Αγορές αγαθών και υπηρεσιών",1.550.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-0800500,"Διεύθυνση Αστυνομίας Βορειοανατολικής Αττικής",2.030.000,,
24,"Αγορές αγαθών και υπηρεσιών",2.000.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-0800600,"Διεύθυνση Αστυνομίας Νοτιοανατολικής Αττικής",970.000,,
24,"Αγορές αγαθών και υπηρεσιών",950.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-0800700,"Διεύθυνση Τροχαίας Αττικής",1.270.000,,
24,"Αγορές αγαθών και υπηρεσιών",1.250.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-0800800,"Διεύθυνση Αστυνομικών Επιχειρήσεων Αττικής",820.000,,
24,"Αγορές αγαθών και υπηρεσιών",800.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-0800900,"Διεύθυνση Άμεσης Δράσης Αττικής",1.335.000,,
24,"Αγορές αγαθών και υπηρεσιών",1.300.000,,
31,"Πάγια περιουσιακά στοιχεία",35.000,,
1057-201-0801000,"Διεύθυνση Αστυνόμευσης Αερολιμένα Αθηνών",1.490.000,,
24,"Αγορές αγαθών και υπηρεσιών",1.450.000,,
31,"Πάγια περιουσιακά στοιχεία",40.000,,
1057-201-0801100,"Διεύθυνση Αλλοδαπών Αττικής",2.130.000,,
24,"Αγορές αγαθών και υπηρεσιών",2.100.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-0801200,"Διεύθυνση Μεταγωγών - Δικαστηρίων Αττικής",300.000,,
24,"Αγορές αγαθών και υπηρεσιών",270.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-0900100,"Διεύθυνση Ασφάλειας Θεσσαλονίκης",780.000,,
24,"Αγορές αγαθών και υπηρεσιών",750.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-0900200,"Διεύθυνση Αστυνομίας Θεσσαλονίκης",2.040.000,,
24,"Αγορές αγαθών και υπηρεσιών",2.000.000,,
31,"Πάγια περιουσιακά στοιχεία",40.000,,
1057-201-0900300,"Διεύθυνση Άμεσης Δράσης Θεσσαλονίκης",380.000,,
24,"Αγορές αγαθών και υπηρεσιών",350.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-0900400,"Διεύθυνση Τροχαίας Θεσσαλονίκης",530.000,,
24,"Αγορές αγαθών και υπηρεσιών",500.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-0900600,"Διεύθυνση Αστυνομικών Επιχειρήσεων Θεσσαλονίκης",680.000,,
24,"Αγορές αγαθών και υπηρεσιών",650.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-0900700,"Διεύθυνση Αλλοδαπών Θεσσαλονίκης",370.000,,
24,"Αγορές αγαθών και υπηρεσιών",350.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-1000100,"Διεύθυνση Αστυνομίας Αλεξανδρούπολης",630.000,,
24,"Αγορές αγαθών και υπηρεσιών",600.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-1000200,"Διεύθυνση Αστυνομίας Δράμας",360.000,,
24,"Αγορές αγαθών και υπηρεσιών",330.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-1000300,"Διεύθυνση Αστυνομίας Καβάλας",420.000,,
24,"Αγορές αγαθών και υπηρεσιών",400.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-1000400,"Διεύθυνση Αστυνομίας Ξάνθης",270.000,,
24,"Αγορές αγαθών και υπηρεσιών",250.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-1000500,"Διεύθυνση Αστυνομίας Ορεστιάδας",530.000,,
24,"Αγορές αγαθών και υπηρεσιών",500.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-1000600,"Διεύθυνση Αστυνομίας Ροδόπης",430.000,,
24,"Αγορές αγαθών και υπηρεσιών",400.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-1100100,"Διεύθυνση Αστυνομίας Ημαθίας",430.000,,
24,"Αγορές αγαθών και υπηρεσιών",400.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-1100200,"Διεύθυνση Αστυνομίας Κιλκίς",380.000,,
24,"Αγορές αγαθών και υπηρεσιών",350.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-1100300,"Διεύθυνση Αστυνομίας Πέλλας",300.000,,
24,"Αγορές αγαθών και υπηρεσιών",280.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-1100400,"Διεύθυνση Αστυνομίας Πιερίας",370.000,,
24,"Αγορές αγαθών και υπηρεσιών",350.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-1100500,"Διεύθυνση Αστυνομίας Σερρών",490.000,,
24,"Αγορές αγαθών και υπηρεσιών",470.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-1100600,"Διεύθυνση Αστυνομίας Χαλκιδικής",500.000,,
24,"Αγορές αγαθών και υπηρεσιών",470.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-1200100,"Διεύθυνση Αστυνομίας Γρεβενών",330.000,,
24,"Αγορές αγαθών και υπηρεσιών",300.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-1200200,"Διεύθυνση Αστυνομίας Καστοριάς",430.000,,
24,"Αγορές αγαθών και υπηρεσιών",400.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-1200300,"Διεύθυνση Αστυνομίας Κοζάνης",340.000,,
24,"Αγορές αγαθών και υπηρεσιών",320.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-1200400,"Διεύθυνση Αστυνομίας Φλώρινας",680.000,,
24,"Αγορές αγαθών και υπηρεσιών",650.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-1300100,"Διεύθυνση Αστυνομίας Άρτας",170.000,,
24,"Αγορές αγαθών και υπηρεσιών",150.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-1300200,"Διεύθυνση Αστυνομίας Θεσπρωτίας",270.000,,
24,"Αγορές αγαθών και υπηρεσιών",250.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-1300300,"Διεύθυνση Αστυνομίας Ιωαννίνων",700.000,,
24,"Αγορές αγαθών και υπηρεσιών",650.000,,
31,"Πάγια περιουσιακά στοιχεία",50.000,,
1057-201-1300400,"Διεύθυνση Αστυνομίας Πρέβεζας",380.000,,
24,"Αγορές αγαθών και υπηρεσιών",350.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-1400100,"Διεύθυνση Αστυνομίας Λάρισας",530.000,,
24,"Αγορές αγαθών και υπηρεσιών",500.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-1400200,"Διεύθυνση Αστυνομίας Μαγνησίας",580.000,,
24,"Αγορές αγαθών και υπηρεσιών",550.000,,
31,"Πάγια περιουσιακά στοιχεία",30.000,,
1057-201-1400300,"Διεύθυνση Αστυνομίας Τρικάλων",390.000,,
24,"Αγορές αγαθών και υπηρεσιών",370.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-1400400,"Διεύθυνση Αστυνομίας Καρδίτσας",320.000,,
24,"Αγορές αγαθών και υπηρεσιών",300.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-1500100,"Διεύθυνση Αστυνομίας Αιτωλίας",570.000,,
24,"Αγορές αγαθών και υπηρεσιών",550.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-1500200,"Διεύθυνση Αστυνομίας Ακαρνανίας",370.000,,
24,"Αγορές αγαθών και υπηρεσιών",350.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-1500300,"Διεύθυνση Αστυνομίας Αχαΐας",970.000,,
24,"Αγορές αγαθών και υπηρεσιών",950.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-1500400,"Διεύθυνση Αστυνομίας Ηλείας",420.000,,
24,"Αγορές αγαθών και υπηρεσιών",400.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-1600100,"Διεύθυνση Αστυνομίας Ζακύνθου",370.000,,
24,"Αγορές αγαθών και υπηρεσιών",350.000,,
31,"Πάγια περιουσιακά στοιχεία",20.000,,
1057-201-1600200,"Διεύθυνση Αστυνομίας Κέρκυρας",420.000,,
