Κωδικός,Ονομασία,Ποσό 1,Ποσό 2,Ποσό 3
24,"Αγορές αγαθών και υπηρεσιών",1.600.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-0800600,"Διεύθυνση Αστυνομίας Νοτιοανατολικής Αττικής",920.000,,
24,"Αγορές αγαθών και υπηρεσιών",900.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-0800700,"Διεύθυνση Τροχαίας Αττικής",1.420.000,,
24,"Αγορές αγαθών και υπηρεσιών",1.400.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-0800800,"Διεύθυνση Αστυνομικών Επιχειρήσεων Αττικής",720.000,,
24,"Αγορές αγαθών και υπηρεσιών",700.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-0800900,"Διεύθυνση Άμεσης Δράσης Αττικής",1.520.000,,
24,"Αγορές αγαθών και υπηρεσιών",1.500.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-0801000,"Διεύθυνση Αστυνόμευσης Αερολιμένα Αθηνών",1.570.000,,
24,"Αγορές αγαθών και υπηρεσιών",1.550.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-0801100,"Διεύθυνση Αλλοδαπών Αττικής",2.070.000,,
24,"Αγορές αγαθών και υπηρεσιών",2.050.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-0801200,"Διεύθυνση Μεταγωγών - Δικαστηρίων Αττικής",270.000,,
24,"Αγορές αγαθών και υπηρεσιών",250.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-0900100,"Διεύθυνση Ασφάλειας Θεσσαλονίκης",720.000,,
24,"Αγορές αγαθών και υπηρεσιών",700.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-0900200,"Διεύθυνση Αστυνομίας Θεσσαλονίκης",1.920.000,,
24,"Αγορές αγαθών και υπηρεσιών",1.900.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-0900300,"Διεύθυνση Άμεσης Δράσης Θεσσαλονίκης",370.000,,
24,"Αγορές αγαθών και υπηρεσιών",350.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-0900400,"Διεύθυνση Τροχαίας Θεσσαλονίκης",470.000,,
24,"Αγορές αγαθών και υπηρεσιών",450.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-0900600,"Διεύθυνση Αστυνομικών Επιχειρήσεων Θεσσαλονίκης",620.000,,
24,"Αγορές αγαθών και υπηρεσιών",600.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-0900700,"Διεύθυνση Αλλοδαπών Θεσσαλονίκης",370.000,,
24,"Αγορές αγαθών και υπηρεσιών",350.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1000100,"Διεύθυνση Αστυνομίας Αλεξανδρούπολης",520.000,,
24,"Αγορές αγαθών και υπηρεσιών",500.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1000200,"Διεύθυνση Αστυνομίας Δράμας",320.000,,
24,"Αγορές αγαθών και υπηρεσιών",300.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1000300,"Διεύθυνση Αστυνομίας Καβάλας",420.000,,
24,"Αγορές αγαθών και υπηρεσιών",400.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1000400,"Διεύθυνση Αστυνομίας Ξάνθης",270.000,,
24,"Αγορές αγαθών και υπηρεσιών",250.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1000500,"Διεύθυνση Αστυνομίας Ορεστιάδας",420.000,,
24,"Αγορές αγαθών και υπηρεσιών",400.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1000600,"Διεύθυνση Αστυνομίας Ροδόπης",350.000,,
24,"Αγορές αγαθών και υπηρεσιών",330.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1100100,"Διεύθυνση Αστυνομίας Ημαθίας",420.000,,
24,"Αγορές αγαθών και υπηρεσιών",400.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1100200,"Διεύθυνση Αστυνομίας Κιλκίς",290.000,,
24,"Αγορές αγαθών και υπηρεσιών",270.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1100300,"Διεύθυνση Αστυνομίας Πέλλας",300.000,,
24,"Αγορές αγαθών και υπηρεσιών",280.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1100400,"Διεύθυνση Αστυνομίας Πιερίας",370.000,,
24,"Αγορές αγαθών και υπηρεσιών",350.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1100500,"Διεύθυνση Αστυνομίας Σερρών",470.000,,
24,"Αγορές αγαθών και υπηρεσιών",450.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1100600,"Διεύθυνση Αστυνομίας Χαλκιδικής",470.000,,
24,"Αγορές αγαθών και υπηρεσιών",450.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1200100,"Διεύθυνση Αστυνομίας Γρεβενών",270.000,,
24,"Αγορές αγαθών και υπηρεσιών",250.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1200200,"Διεύθυνση Αστυνομίας Καστοριάς",400.000,,
24,"Αγορές αγαθών και υπηρεσιών",380.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1200300,"Διεύθυνση Αστυνομίας Κοζάνης",340.000,,
24,"Αγορές αγαθών και υπηρεσιών",320.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1200400,"Διεύθυνση Αστυνομίας Φλώρινας",540.000,,
24,"Αγορές αγαθών και υπηρεσιών",520.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1300100,"Διεύθυνση Αστυνομίας Άρτας",170.000,,
24,"Αγορές αγαθών και υπηρεσιών",150.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1300200,"Διεύθυνση Αστυνομίας Θεσπρωτίας",270.000,,
24,"Αγορές αγαθών και υπηρεσιών",250.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1300300,"Διεύθυνση Αστυνομίας Ιωαννίνων",720.000,,
24,"Αγορές αγαθών και υπηρεσιών",700.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1300400,"Διεύθυνση Αστυνομίας Πρέβεζας",340.000,,
24,"Αγορές αγαθών και υπηρεσιών",320.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1400100,"Διεύθυνση Αστυνομίας Λάρισας",440.000,,
24,"Αγορές αγαθών και υπηρεσιών",420.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1400200,"Διεύθυνση Αστυνομίας Μαγνησίας",420.000,,
24,"Αγορές αγαθών και υπηρεσιών",400.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1400300,"Διεύθυνση Αστυνομίας Τρικάλων",370.000,,
24,"Αγορές αγαθών και υπηρεσιών",350.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1400400,"Διεύθυνση Αστυνομίας Καρδίτσας",320.000,,
24,"Αγορές αγαθών και υπηρεσιών",300.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1500100,"Διεύθυνση Αστυνομίας Αιτωλίας",520.000,,
24,"Αγορές αγαθών και υπηρεσιών",500.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1500200,"Διεύθυνση Αστυνομίας Ακαρνανίας",370.000,,
24,"Αγορές αγαθών και υπηρεσιών",350.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1500300,"Διεύθυνση Αστυνομίας Αχαΐας",920.000,,
24,"Αγορές αγαθών και υπηρεσιών",900.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1500400,"Διεύθυνση Αστυνομίας Ηλείας",400.000,,
24,"Αγορές αγαθών και υπηρεσιών",380.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1600100,"Διεύθυνση Αστυνομίας Ζακύνθου",290.000,,
24,"Αγορές αγαθών και υπηρεσιών",270.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1600200,"Διεύθυνση Αστυνομίας Κέρκυρας",350.000,,
24,"Αγορές αγαθών και υπηρεσιών",330.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1600300,"Διεύθυνση Αστυνομίας Λευκάδας",200.000,,
24,"Αγορές αγαθών και υπηρεσιών",180.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1600400,"Διεύθυνση Αστυνομίας Κεφαλλονιάς",300.000,,
24,"Αγορές αγαθών και υπηρεσιών",280.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1700100,"Διεύθυνση Αστυνομίας Βοιωτίας",420.000,,
24,"Αγορές αγαθών και υπηρεσιών",400.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1700200,"Διεύθυνση Αστυνομίας Ευβοίας",740.000,,
24,"Αγορές αγαθών και υπηρεσιών",720.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1700300,"Διεύθυνση Αστυνομίας Ευρυτανίας",190.000,,
24,"Αγορές αγαθών και υπηρεσιών",170.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1700400,"Διεύθυνση Αστυνομίας Φθιώτιδας",850.000,,
24,"Αγορές αγαθών και υπηρεσιών",830.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1700500,"Διεύθυνση Αστυνομίας Φωκίδας",570.000,,
24,"Αγορές αγαθών και υπηρεσιών",550.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1800100,"Διεύθυνση Αστυνομίας Αργολίδας",500.000,,
24,"Αγορές αγαθών και υπηρεσιών",480.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
1057-201-1800200,"Διεύθυνση Αστυνομίας Αρκαδίας",620.000,,
24,"Αγορές αγαθών και υπηρεσιών",600.000,,
31,"Αγορές παγίων περιουσιακών στοιχείων",20.000,,
